Id,Values_Activity,Values_Subactivity,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
CIIU,"DISTRIBUCIÓN DE AGUA; EVACUACIÓN Y TRATAMIENTO DE AGUAS RESIDUALES, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO AMBIENTAL",TRATAMIENTO Y DISPOSICIÓN DE DESECHOS,382,124.55,130.16,129.37,103.52,56.62,48.73,68.12,97.15,114.34,146.71,144.75,123.91,89.04,38.37,38.62,63.66,56.8,19.7,45.8,92.12,88.08,74.99,74.74,79.99,2024-04-30
CIIU,"DISTRIBUCIÓN DE AGUA; EVACUACIÓN Y TRATAMIENTO DE AGUAS RESIDUALES, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO AMBIENTAL",RECUPERACIÓN DE MATERIALES,3830,118.11,123.65,72.3,109.67,174.53,176.07,176.52,330.44,335.6,350.41,258.93,261.54,294.31,298.42,364.5,380.52,314.94,326.15,260.25,332.57,282.04,206.83,182.6,226.67,2024-04-30
CIIU,EDUCACIÓN,EDUCACIÓN DE LA PRIMERA INFANCIA,8511,319.91,317.4,293.14,285.71,288.55,302.29,375.69,386.08,412.54,446.87,421.58,425.7,425.53,422.03,403.52,419.84,420.75,390.18,399.62,352.5,323.06,349.89,312.28,305.11,2024-04-30
CIIU,EDUCACIÓN,EDUCACIÓN PREESCOLAR,8512,42.45,43.31,41.52,40.94,43.41,62.02,119.21,404.54,430.9,431.94,429.49,422.14,390.35,363.6,390.56,220.19,110.99,108.63,110.1,110.37,101.53,86.18,44.29,41.99,2024-04-30
CIIU,EDUCACIÓN,EDUCACIÓN BÁSICA PRIMARIA,8513,192.0,190.12,186.04,190.78,187.09,271.5,839.98,1395.74,1451.02,1267.8,1262.55,1243.31,1070.32,1103.19,1089.24,865.78,554.47,300.86,245.94,247.32,211.91,196.58,178.51,174.04,2024-04-30
CIIU,EDUCACIÓN,EDUCACIÓN BÁSICA SECUNDARIA,8521,87.12,86.25,81.75,80.2,81.81,172.46,487.96,897.54,968.76,925.41,932.98,997.31,978.9,922.47,933.3,586.22,303.53,197.49,141.47,93.58,82.66,79.82,79.95,79.84,2024-04-30
CIIU,EDUCACIÓN,EDUCACIÓN MEDIA ACADÉMICA,8522,45.62,43.73,43.72,42.63,41.73,50.4,217.64,425.09,459.7,486.93,527.04,509.44,542.68,541.89,527.45,493.44,323.9,182.17,162.59,141.46,120.56,82.34,57.3,56.3,2024-04-30
CIIU,EDUCACIÓN,EDUCACIÓN MEDIA TÉCNICA Y DE FORMACIÓN LABORAL,8523,717.69,692.94,703.69,675.37,654.93,681.31,1262.41,2228.81,2886.16,3067.99,3216.38,3097.79,2686.94,2736.78,2796.28,2755.25,2331.93,1772.4,1427.53,1244.17,959.07,740.43,771.39,755.01,2024-04-30
CIIU,EDUCACIÓN,ESTABLECIMIENTOS QUE COMBINAN DIFERENTES NIVELES DE EDUCACIÓN,8530,651.93,655.56,638.21,637.35,639.86,669.6,1843.74,3012.81,3182.54,3242.59,3334.22,3484.77,3398.01,3331.78,3238.44,2449.1,1403.71,1089.04,1110.81,1168.31,1117.47,943.47,674.1,644.22,2024-04-30
CIIU,EDUCACIÓN,EDUCACIÓN TÉCNICA PROFESIONAL,8541,265.65,260.23,262.21,279.23,272.96,296.9,593.16,967.21,1234.9,1313.19,1382.74,1384.96,1235.36,1286.84,1373.03,1315.2,1238.94,1028.91,953.92,904.63,714.38,391.88,279.2,241.66,2024-04-30
CIIU,EDUCACIÓN,EDUCACIÓN TECNOLÓGICA,8542,15.6,15.32,15.63,14.19,13.82,10.27,0.35,,,,,,,,6.91,16.22,9.98,8.55,20.33,22.49,21.65,21.3,19.92,20.02,2024-04-30
CIIU,EDUCACIÓN,EDUCACIÓN DE INSTITUCIONES UNIVERSITARIAS O DE ESCUELAS TECNOLÓGICAS,8543,1411.93,1401.46,1387.55,1348.19,1416.27,1694.83,2326.66,2948.15,3533.47,3831.91,4808.99,4804.84,4658.15,4743.86,5018.0,4879.08,4579.03,4025.32,3299.35,3020.72,2698.13,2312.0,1666.81,1432.06,2024-04-30
CIIU,EDUCACIÓN,EDUCACIÓN DE UNIVERSIDADES,8544,14565.24,14272.91,14190.25,14163.17,14751.05,18276.55,29021.41,39526.78,47448.35,49730.72,51315.99,51272.99,47435.14,47541.92,52258.33,51884.3,48796.99,43432.4,38187.3,32579.53,26226.83,19551.83,15719.09,14477.35,2024-04-30
CIIU,EDUCACIÓN,FORMACIÓN ACADÉMICA NO FORMAL,8551,169.74,171.55,169.96,162.89,173.2,233.92,611.99,759.25,773.58,748.09,703.29,652.75,703.61,728.37,842.35,868.87,760.78,640.61,692.85,634.6,564.97,250.27,172.19,166.12,2024-04-30
CIIU,EDUCACIÓN,OTROS TIPOS DE EDUCACIÓN N.C.P.,8559,19.77,19.78,19.6,19.54,19.46,14.32,20.5,48.52,78.0,80.11,78.78,80.93,74.05,72.01,69.7,65.95,60.29,31.84,20.42,20.67,20.46,20.47,20.11,20.29,2024-04-30
CIIU,EXPLOTACIÓN DE MINAS Y CANTERAS,EXTRACCIÓN DE HULLA (CARBÓN DE PIEDRA),510,46372.04,45944.37,47790.94,48500.76,50787.19,47715.37,45980.85,48896.56,49370.14,53838.29,62733.03,61362.67,48517.25,56634.47,56621.44,52175.53,41277.03,41372.43,46078.41,43853.25,48505.16,47393.48,48849.19,47063.86,2024-04-30
CIIU,EXPLOTACIÓN DE MINAS Y CANTERAS,EXTRACCIÓN DE CARBÓN LIGNITO,520,289.04,304.34,270.45,275.74,426.26,442.61,433.67,514.63,624.91,723.04,724.57,708.89,532.45,689.7,659.31,651.99,733.08,689.21,632.3,612.28,435.25,388.38,289.5,284.7,2024-04-30
CIIU,EXPLOTACIÓN DE MINAS Y CANTERAS,EXTRACCIÓN DE PETRÓLEO CRUDO,610,599570.82,599215.63,598726.14,596443.85,596763.11,597096.07,593851.6,573375.19,544452.95,529417.36,515913.49,510960.69,514088.47,516144.94,511872.41,548710.21,590843.03,609048.1,612611.44,612805.09,616208.96,616090.7,616002.66,605389.91,2024-04-30
CIIU,EXPLOTACIÓN DE MINAS Y CANTERAS,EXTRACCIÓN DE MINERALES DE HIERRO,710,750.7,820.21,1062.61,1349.42,1263.72,1106.27,714.25,749.14,826.68,975.29,1167.95,1277.61,1231.39,1326.44,1047.26,928.18,1143.23,1534.95,1272.61,1245.22,1654.62,1744.14,922.11,491.78,2024-04-30
CIIU,EXPLOTACIÓN DE MINAS Y CANTERAS,EXTRACCIÓN DE ORO Y OTROS METALES PRECIOSOS,722,20662.86,20761.03,20084.14,19346.94,18565.23,17676.32,17285.71,18444.9,14847.61,19232.95,20769.66,17739.37,16130.88,15421.65,16599.06,17646.23,17016.86,16622.96,16107.35,15209.74,15789.11,14903.9,15465.47,16108.23,2024-04-30
CIIU,EXPLOTACIÓN DE MINAS Y CANTERAS,EXTRACCIÓN DE MINERALES DE NÍQUEL,723,165766.37,165029.88,168555.76,170353.34,167100.15,162636.03,166874.47,164419.95,160567.17,162650.25,165820.4,167578.15,168955.74,169245.7,162338.15,98143.56,149193.49,167932.67,170314.05,142518.88,163687.08,160756.75,160267.76,158550.96,2024-04-30
CIIU,EXPLOTACIÓN DE MINAS Y CANTERAS,"EXTRACCIÓN DE PIEDRA, ARENA, ARCILLAS COMUNES, YESO Y ANHIDRITA",811,3996.42,3613.03,3547.96,3457.03,3305.93,4325.43,5835.09,7340.09,8210.64,9901.71,10846.86,11053.71,9715.74,8923.05,9221.03,9495.95,8860.76,6930.58,5529.25,5955.99,4825.91,3558.53,1739.94,1892.68,2024-04-30
CIIU,EXPLOTACIÓN DE MINAS Y CANTERAS,"EXTRACCIÓN DE ARCILLAS DE USO INDUSTRIAL, CALIZA, CAOLÍN Y BENTONITAS",812,23475.55,23614.63,23584.98,23323.3,23360.98,23808.74,24155.73,24215.45,24742.22,24746.68,24396.88,24321.62,23849.02,24045.99,24620.22,24198.93,23135.63,22147.97,22253.04,22380.22,22463.06,23727.09,23192.24,23076.17,2024-04-30
CIIU,EXPLOTACIÓN DE MINAS Y CANTERAS,"EXTRACCIÓN DE ESMERALDAS, PIEDRAS PRECIOSAS Y SEMIPRECIOSAS",820,1621.57,1604.41,1604.81,1599.05,1646.47,1718.64,1754.5,1793.83,1793.83,1887.6,1886.67,1891.48,1891.73,1864.51,1425.6,1832.44,1848.9,1779.9,1816.59,453.62,2.82,2.92,3.01,959.98,2024-04-30
CIIU,EXPLOTACIÓN DE MINAS Y CANTERAS,EXTRACCIÓN DE MINERALES PARA LA FABRICACIÓN DE ABONOS Y PRODUCTOS QUIMICOS,891,345.98,332.29,301.38,309.91,305.33,281.25,281.77,349.84,408.39,390.07,422.12,382.35,347.26,237.11,258.12,396.36,329.22,314.22,357.82,329.34,374.76,279.17,254.78,364.51,2024-04-30
CIIU,EXPLOTACIÓN DE MINAS Y CANTERAS,EXTRACCIÓN DE OTROS MINERALES NO METÁLICOS N.C.P.,899,1190.03,2133.94,2017.47,2897.54,2270.19,1664.09,3946.1,2298.94,2501.16,3424.32,1559.86,3862.89,3021.53,2173.23,3856.5,2552.39,2452.81,2707.75,5208.63,5839.13,3425.97,3148.57,3433.07,1080.88,2024-04-30
CIIU,EXPLOTACIÓN DE MINAS Y CANTERAS,ACTIVIDADES DE APOYO PARA LA EXTRACCIÓN DE PETRÓLEO Y DE GAS NATURAL,910,4689.25,4616.89,4558.97,4406.45,4142.87,4649.67,4354.11,4888.35,4997.9,5020.52,5112.44,5245.81,5073.0,5032.32,3686.36,4845.73,4847.31,4780.66,4892.21,4619.52,4575.32,4600.56,4688.04,4545.4,2024-04-30
CIIU,EXPLOTACIÓN DE MINAS Y CANTERAS,ACTIVIDADES DE APOYO PARA OTRAS ACTIVIDADES DE EXPLOTACIÓN DE MINAS Y CANTERAS,990,18883.93,19192.74,19607.03,19350.65,18831.9,17985.13,18099.09,18273.23,18294.94,19453.11,20344.64,20290.18,20430.04,19864.12,14920.22,17266.13,18992.15,17642.26,17142.52,17148.8,17853.4,18216.98,19413.12,18961.53,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,PROCESAMIENTO Y CONSERVACIÓN DE CARNE Y PRODUCTOS CÁRNICOS,1011,30665.41,31253.54,30988.55,30889.21,30426.0,30800.97,31944.58,33792.6,33785.29,33428.19,34428.26,35292.72,36096.96,36286.93,36945.91,37127.45,37416.53,35939.75,34939.68,34316.56,33476.42,31898.95,30914.04,30463.81,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,"PROCESAMIENTO Y CONSERVACIÓN DE PESCADOS, CRUSTÁCEOS Y MOLUSCOS",1012,3658.26,3559.19,3501.82,3359.66,3322.69,3269.88,3527.35,3906.29,4352.1,4566.48,4671.76,4724.2,4773.93,4719.29,4647.32,4579.7,4663.36,4399.4,4086.47,3726.74,3747.95,3674.37,3608.27,3551.1,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,"PROCESAMIENTO Y CONSERVACIÓN DE FRUTAS, LEGUMBRES, HORTALIZAS Y TUBÉRCULOS",1020,5706.92,5661.82,5624.06,5584.56,5589.79,5776.38,6185.15,6743.91,6759.87,6691.26,6998.7,6839.91,6760.12,6955.94,7021.25,6983.04,6624.49,6114.36,5932.56,5799.03,5818.68,5732.12,5578.11,5426.94,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,ELABORACIÓN DE ACEITES Y GRASAS DE ORIGEN VEGETAL Y ANIMAL,1030,26556.55,25982.62,25501.65,25149.5,24326.97,23671.57,24134.38,25193.04,27533.08,26981.79,26397.63,27765.76,28051.03,27317.36,27656.88,27485.3,26227.96,26182.18,25804.55,24277.97,23514.12,23055.65,23641.65,23790.0,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,ELABORACIÓN DE PRODUCTOS LÁCTEOS,1040,30165.18,29975.25,29353.86,29724.75,30071.19,30693.82,30609.1,31910.24,32142.3,31741.68,32078.81,33239.43,34741.55,34404.19,34377.88,34931.61,34532.51,33395.7,32331.73,32415.14,31380.5,29973.06,27477.53,27149.32,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,ELABORACIÓN DE PRODUCTOS DE MOLINERÍA,1051,34087.5,33777.64,33465.46,33656.31,30589.72,28525.06,29357.52,31289.26,31829.88,32344.33,33436.48,34333.5,33689.01,38167.34,37915.85,37491.32,37242.19,35679.0,34792.7,35609.15,35337.39,34137.13,32631.12,32271.35,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,ELABORACIÓN DE ALMIDONES Y PRODUCTOS DERIVADOS DEL ALMIDÓN,1052,854.68,848.08,855.68,873.81,860.02,820.75,842.22,856.22,998.04,1045.38,1089.78,1108.4,1370.17,1408.66,1144.19,1005.03,1029.57,949.6,926.64,927.86,908.34,843.72,742.75,585.46,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,TRILLA DE CAFÉ,1061,11697.85,11368.94,11505.64,11504.35,11496.47,11473.67,11833.21,12863.88,13202.68,13500.59,13792.51,13579.52,12474.96,12592.72,12908.01,12071.86,13048.63,12526.18,11902.8,11585.07,11587.2,11554.45,11194.74,11105.88,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,"DESCAFEINADO, TOSTIÓN Y MOLIENDA DEL CAFÉ",1062,2282.81,2179.01,2288.94,2284.18,2246.57,2373.24,2881.26,3094.0,3163.91,3091.89,2994.74,3062.62,2863.94,2720.99,2873.0,2774.48,2698.91,2538.96,2392.15,2319.5,2390.93,2241.21,2189.73,2193.41,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,OTROS DERIVADOS DEL CAFÉ,1063,1145.65,1120.07,1095.64,1097.26,1086.17,1097.08,1052.33,1117.22,1182.79,1257.58,1493.91,1583.14,1512.17,1503.3,1523.98,1389.73,1146.49,1176.29,1232.83,1219.67,1354.49,1535.24,1358.62,1254.11,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,ELABORACIÓN Y REFINACIÓN DE AZÚCAR,1071,1770.08,4451.43,4951.83,3456.5,2509.66,1220.61,1089.44,1692.37,1528.46,2025.61,1866.24,1943.15,1780.35,1774.9,2233.38,2388.04,2515.56,2177.95,2274.09,2128.32,2109.13,1835.61,2156.08,2308.78,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,ELABORACIÓN DE PANELA,1072,861.66,910.03,940.55,961.5,1073.48,991.64,1406.28,1423.41,1460.36,1378.16,1412.31,1399.62,1308.3,1522.99,1397.06,1424.87,1114.33,962.4,889.49,908.4,943.08,959.05,991.89,854.35,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,ELABORACIÓN DE PRODUCTOS DE PANADERÍA,1081,8920.43,8841.36,8826.45,8948.39,9082.7,8935.36,8773.26,8845.52,8613.16,8553.15,8672.18,8396.16,6769.06,7457.4,7367.9,7674.7,7571.66,7496.23,7499.25,7384.87,7173.72,6630.36,6466.38,6662.8,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,"ELABORACIÓN DE CACAO, CHOCOLATE Y PRODUCTOS DE CONFITERÍA",1082,24470.22,24624.77,24912.08,24412.58,24232.72,23419.04,23569.88,21707.97,19349.14,17843.48,18445.96,17681.52,17129.38,18286.25,21967.01,22457.81,22544.8,23650.16,23115.4,20779.25,19789.25,18728.05,17701.9,17332.11,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,"ELABORACIÓN DE MACARRONES, FIDEOS, ALCUZCUZ Y PRODUCTOS FARINÁCEOS SIMILARES",1083,2560.1,2637.23,2556.97,2632.4,2644.86,2624.65,2568.89,3306.41,2882.73,3048.26,3406.49,3381.96,3131.29,3222.55,3492.87,3463.76,3450.47,3491.33,3451.74,3271.58,3338.9,3390.11,3196.48,3430.09,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,ELABORACIÓN DE COMIDAS Y PLATOS PREPARADOS,1084,515.01,503.7,447.11,525.62,510.34,521.96,696.29,795.63,838.7,820.1,323.19,895.72,951.5,700.41,765.45,831.73,745.24,715.79,626.74,652.55,580.84,564.97,557.86,536.36,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,ELABORACIÓN DE OTROS PRODUCTOS ALIMENTICIOS N.C.P.,1089,21846.73,21520.35,21880.82,22641.34,22447.72,22394.37,22849.7,23278.18,23308.25,22760.5,22862.45,23108.52,23173.43,24204.29,23984.68,26065.15,26261.41,25343.7,25162.33,24733.95,24220.08,22852.35,21893.05,23070.44,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,ELABORACIÓN DE ALIMENTOS PREPARADOS PARA ANIMALES,1090,41602.04,42124.45,41544.34,42163.25,40775.52,37743.83,34215.96,34109.49,33620.88,32977.29,30267.79,31437.34,35752.05,34873.22,35428.46,38685.34,40113.79,39712.07,40161.31,41605.87,40917.6,37119.41,34729.15,34426.84,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,"DESTILACIÓN, RECTIFICACIÓN Y MEZCLA DE BEBIDAS ALCOHÓLICAS",1101,3905.09,3488.87,3710.97,4155.25,3633.46,3739.75,3733.96,3424.37,2896.24,2276.26,2410.98,3461.45,2539.57,2309.13,2880.69,3571.87,3618.64,3448.71,3747.03,3644.29,3828.14,3464.66,3326.21,3023.56,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,ELABORACIÓN DE BEBIDAS FERMENTADAS NO DESTILADAS,1102,138.22,147.36,131.38,131.33,145.25,144.99,171.77,188.53,202.73,215.52,266.72,327.08,327.5,332.86,341.5,345.33,315.6,230.42,152.13,128.32,120.78,114.06,105.49,115.15,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,"PRODUCCIÓN DE MALTA, ELABORACIÓN DE CERVEZAS Y OTRAS BEBIDAS MALTEADAS",1103,28141.71,27515.39,28053.77,27433.16,27254.56,27764.19,28101.01,28216.99,28612.14,28625.71,27708.87,27803.93,28364.82,29497.34,27862.76,27928.52,28676.44,28753.39,28895.28,28894.06,28993.47,29174.95,28912.31,27540.72,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,"ELABORACIÓN DE BEBIDAS NO ALCOHÓLICAS, PRODUCCIÓN DE AGUAS MINERALES Y DE OTRAS AGUAS EMBOTELLADAS",1104,32589.28,32378.7,32489.5,32361.56,30759.65,30141.31,30961.95,30628.59,29494.83,30370.61,29308.48,30031.62,30649.0,33444.53,31652.24,32283.99,32197.36,31695.71,30946.39,30868.61,31279.54,29826.5,28456.96,29055.5,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,ELABORACIÓN DE PRODUCTOS DE TABACO,1200,88.04,83.01,83.08,85.17,83.47,82.82,95.34,115.21,144.35,157.55,161.1,167.88,179.08,172.24,155.64,127.89,121.85,108.49,112.3,97.79,98.19,84.87,79.93,82.14,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,PREPARACIÓN E HILATURA DE FIBRAS TEXTILES,1311,15217.33,14787.44,14923.29,15097.26,15458.39,15593.21,16718.71,16722.22,16709.61,16400.73,16855.28,16295.41,15805.63,15721.13,16578.8,16104.8,16835.37,16659.28,16155.89,16397.69,16143.64,14337.53,12221.23,12134.04,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,TEJEDURÍA DE PRODUCTOS TEXTILES,1312,8037.43,7989.66,7906.67,8026.0,8151.96,8303.56,8934.78,9125.03,9108.67,9017.52,9311.5,9176.81,9256.29,9248.57,9320.07,9371.67,9032.33,8689.81,8579.01,8809.43,8735.13,7863.38,5044.86,5049.23,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,ACABADO DE PRODUCTOS TEXTILES,1313,8739.9,8423.52,8599.52,8567.7,8505.63,8615.38,9998.92,9430.03,8936.29,8347.52,8530.69,8441.18,8429.56,8582.65,9189.28,9522.49,9144.5,8806.65,7860.02,7707.75,7561.56,7006.48,6663.37,6511.69,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE TEJIDOS DE PUNTO Y GANCHILLO,1391,324.81,332.17,286.97,179.47,105.94,110.3,160.1,189.69,191.3,188.59,195.49,200.05,212.69,300.36,246.73,283.4,322.6,314.58,338.35,328.63,362.35,350.83,342.65,339.44,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,"CONFECCIÓN DE ARTÍCULOS CON MATERIALES TEXTILES, EXCEPTO PRENDAS DE VESTIR",1392,4712.93,4678.16,4588.04,4806.51,4644.7,3869.88,4318.08,5225.97,5026.36,4981.73,4844.23,4573.94,4895.07,4969.13,4990.71,4920.3,5008.97,4593.13,4520.11,4667.34,4453.0,3951.11,3923.16,4065.97,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,"FABRICACIÓN DE CUERDAS, CORDELES, CABLES, BRAMANTES Y REDES",1394,212.64,190.88,189.96,191.24,203.99,205.31,266.21,238.83,201.87,197.15,193.26,218.07,225.51,257.16,250.17,260.18,253.49,259.52,258.76,279.97,268.97,204.25,97.81,102.52,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE OTROS ARTÍCULOS TEXTILES N.C.P.,1399,14322.56,14101.66,14378.14,14503.33,14550.26,14618.42,15516.15,15976.49,16004.76,15115.69,13989.28,14255.41,16187.43,15890.62,15347.44,15346.87,15414.11,15098.77,14726.79,15072.55,15213.75,14166.04,13139.25,13320.84,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,"CONFECCIÓN DE PRENDAS DE VESTIR, EXCEPTO PRENDAS DE PIEL",1410,8830.5,8946.59,8882.01,9027.28,9198.56,9507.01,10684.99,11076.32,11452.78,11798.74,11864.5,11957.98,12317.84,11980.97,11838.18,11858.03,10985.67,9352.81,8219.95,8001.33,7639.9,7154.26,6215.46,6391.94,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,CURTIDO Y RECURTIDO DE CUEROS; RECURTIDO Y TEÑIDO DE PIELES,1511,2371.86,2261.54,2354.79,2401.7,2423.48,2690.91,3119.49,3295.81,3110.89,2978.22,2200.76,2543.82,2472.95,2666.88,2813.48,2815.19,2530.45,2524.19,2334.29,2399.93,2353.03,2322.57,2052.51,2156.15,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,"FABRICACIÓN DE ARTÍCULOS DE VIAJE, BOLSOS DE MANO Y ARTÍCULOS SIMILARES ELABORADOS EN CUERO, Y FABRICACIÓN DE ARTÍCULOS DE TALABARTERÍA Y GUARNICIONERÍA",1512,805.93,834.48,836.15,720.22,831.59,887.32,890.46,834.02,764.63,753.7,808.26,921.56,904.12,897.58,830.68,895.6,983.52,855.32,955.75,1006.97,1075.51,1023.68,963.39,925.42,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,"FABRICACIÓN DE ARTÍCULOS DE VIAJE, BOLSOS DE MANO Y ARTÍCULOS SIMILARES; ARTÍCULOS DE TALABARTERÍA Y GUARNICIONERÍA ELABORADOS EN OTROS MATERIALES",1513,211.35,210.7,210.09,213.34,214.32,220.82,356.4,397.82,410.83,394.93,398.81,409.7,413.23,395.48,376.73,369.27,365.1,325.44,325.15,320.5,325.4,260.62,138.35,123.92,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,"FABRICACIÓN DE CALZADO DE CUERO Y PIEL, CON CUALQUIER TIPO DE SUELA",1521,960.36,960.24,908.67,967.69,1095.62,1475.31,2774.29,3110.7,2873.6,2879.81,2859.69,2869.5,2807.08,2419.88,2112.45,2059.34,1896.92,1682.32,1343.07,1456.36,1350.0,907.77,454.41,376.27,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,"FABRICACIÓN DE OTROS TIPOS DE CALZADO, EXCEPTO CALZADO DE CUERO Y PIEL",1522,349.36,343.21,330.69,352.01,486.75,567.52,855.66,918.43,882.88,906.0,930.07,968.27,837.48,741.88,718.93,752.23,734.69,708.71,578.98,651.34,648.77,558.16,366.98,364.6,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE PARTES DEL CALZADO,1523,756.0,780.67,752.43,760.69,790.89,781.43,916.3,1042.43,1147.75,1140.56,1144.05,1174.84,1183.23,1063.2,1086.39,1091.7,970.6,838.39,717.42,694.72,751.24,732.66,705.02,713.69,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,"ASERRADO, ACEPILLADO E IMPREGNACIÓN DE LA MADERA",1610,950.9,953.82,973.67,963.34,958.47,911.91,1580.14,1828.85,1789.8,1547.39,1892.36,1735.28,1398.21,1418.11,1684.14,1613.59,1325.5,1085.44,1038.93,1082.95,1178.58,1027.88,725.25,746.83,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,"FABRICACIÓN DE HOJAS DE MADERA PARA ENCHAPADO; FABRICACIÓN DE TABLEROS CONTRACHAPADOS, TABLEROS LAMINADOS, TABLEROS DE PARTÍCULAS Y OTROS TABLEROS Y PANELES",1620,9888.41,8662.01,9832.53,10053.04,8469.72,7608.31,9813.56,9602.8,8407.8,9012.16,9989.92,9772.96,9579.58,8881.98,8768.76,9009.88,9095.9,8416.36,8767.79,8730.4,9841.83,9167.31,9321.87,9914.35,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,"FABRICACIÓN DE PARTES Y PIEZAS DE MADERA, DE CARPINTERÍA Y EBANISTERÍA PARA LA CONSTRUCCIÓN",1630,15.39,15.36,16.07,15.36,15.33,13.93,142.96,181.83,71.66,14.62,72.47,24.38,9.04,20.2,110.89,162.99,191.12,19.6,17.48,16.79,16.11,15.42,16.1,16.76,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,"FABRICACIÓN DE OTROS PRODUCTOS DE MADERA; FABRICACIÓN DE ARTÍCULOS DE CORCHO, CESTERÍA Y ESPARTERÍA",1690,0.01,0.02,0.01,0.02,0.02,0.72,12.31,14.1,14.75,14.76,16.25,11.93,10.65,10.88,10.04,14.15,11.98,8.12,14.87,18.81,18.84,12.03,0.04,0.02,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE PULPAS (PASTAS) CELULÓSICAS; PAPEL Y CARTÓN,1701,31349.88,30774.58,31091.97,31874.91,32869.74,32852.35,31141.5,30172.1,26168.3,25710.75,30451.79,35891.91,34034.04,33988.23,26747.46,25001.99,25340.14,26844.28,28677.41,29847.33,30072.7,30011.41,28660.52,27040.0,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,"FABRICACIÓN DE PAPEL Y CARTÓN ONDULADO (CORRUGADO); FABRICACIÓN DE ENVASES, EMPAQUES Y DE EMBALAJES DE PAPEL Y CARTÓN",1702,19632.48,19376.48,19689.83,19613.96,19981.78,19548.16,19702.67,20615.13,21518.73,21914.83,22127.52,24772.17,24068.62,22649.4,23200.12,22825.53,21462.46,21637.19,20347.25,21027.99,19046.78,18095.65,17843.81,17685.38,2024-04-30
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE OTROS ARTÍCULOS DE PAPEL Y CARTÓN,1709,36799.88,36485.11,35668.72,36236.35,36126.93,36240.43,36736.39,38080.51,39314.72,39924.39,39526.38,38861.41,41423.58,41572.35,39602.94,40760.71,41816.46,39936.12,40135.03,39058.22,38276.91,38769.47,36369.94,38592.11,2024-04-30
